Age,Uncertainty,Landform,Sigma
12.38758365,0.51132269,Outer Pleta Naua,2 sigma
12.51570018,0.290987084,Outer Pleta Naua,2 sigma
12.28142702,0.387726067,Outer Pleta Naua,2 sigma
12.54170072,0.372493539,Outer Pleta Naua,2 sigma
12.4837208,0.254315152,Outer Pleta Naua,2 sigma
12.39634946,0.328464764,Outer Pleta Naua,2 sigma
12.26091189,0.492474918,Outer Pleta Naua,2 sigma
12.44537413,0.251135339,Outer Pleta Naua,2 sigma
12.49547259,0.340701111,Outer Pleta Naua,2 sigma
12.5523099,0.272571798,Outer Pleta Naua,2 sigma
12.6111086,0.306331939,Outer Pleta Naua,2 sigma
12.50042049,0.363157008,Outer Pleta Naua,2 sigma
12.65451066,0.167981325,Outer Pleta Naua,2 sigma
12.56702875,0.421263151,Outer Pleta Naua,2 sigma
12.21586799,0.008816831,Outer Pleta Naua,2 sigma
12.51365632,0.339601684,Outer Pleta Naua,2 sigma
12.28064676,0.557326393,Outer Pleta Naua,2 sigma
12.83764935,0.151235955,Outer Pleta Naua,2 sigma
12.61572544,0.160858495,Outer Pleta Naua,2 sigma
12.55036737,0.070929351,Outer Pleta Naua,2 sigma
12.38205645,0.232663307,Outer Pleta Naua,2 sigma
12.59259702,0.495431274,Outer Pleta Naua,2 sigma
12.63957007,0.40586035,Outer Pleta Naua,2 sigma
12.48904177,0.128829384,Outer Pleta Naua,2 sigma
12.62953073,0.206689957,Outer Pleta Naua,2 sigma
12.52812382,0.270435346,Outer Pleta Naua,2 sigma
12.52268102,0.325007999,Outer Pleta Naua,2 sigma
12.3639435,0.363923541,Outer Pleta Naua,2 sigma
12.64416867,0.134193768,Outer Pleta Naua,2 sigma
12.53015735,0.341516671,Outer Pleta Naua,2 sigma
12.72321837,0.363525691,Outer Pleta Naua,2 sigma
12.55108765,0.31760088,Outer Pleta Naua,2 sigma
12.71867557,0.368458599,Outer Pleta Naua,2 sigma
12.5195426,0.322655724,Outer Pleta Naua,2 sigma
12.63902619,0.128772507,Outer Pleta Naua,2 sigma
12.3500496,0.361486038,Outer Pleta Naua,2 sigma
12.44062196,0.580553845,Outer Pleta Naua,2 sigma
12.39649926,0.120249153,Outer Pleta Naua,2 sigma
12.48962991,0.238950451,Outer Pleta Naua,2 sigma
12.52262307,0.36835926,Outer Pleta Naua,2 sigma
12.39343521,0.147465995,Outer Pleta Naua,2 sigma
12.66013889,0.306819305,Outer Pleta Naua,2 sigma
12.61306864,0.406438404,Outer Pleta Naua,2 sigma
12.36620292,0.306413972,Outer Pleta Naua,2 sigma
12.42081594,0.343614514,Outer Pleta Naua,2 sigma
12.63886115,0.180358294,Outer Pleta Naua,2 sigma
12.7456552,0.196479484,Outer Pleta Naua,2 sigma
12.58523073,0.153489619,Outer Pleta Naua,2 sigma
12.82288467,0.034811209,Outer Pleta Naua,2 sigma
12.76152272,0.31027115,Outer Pleta Naua,2 sigma
12.5960475,0.314318301,Outer Pleta Naua,2 sigma
12.4404348,0.100298139,Outer Pleta Naua,2 sigma
12.44167869,0.316509031,Outer Pleta Naua,2 sigma
12.56491784,0.44619265,Outer Pleta Naua,2 sigma
12.5408654,0.321551448,Outer Pleta Naua,2 sigma
12.67657817,0.204835893,Outer Pleta Naua,2 sigma
12.39091721,0.319062139,Outer Pleta Naua,2 sigma
12.59775567,0.41746356,Outer Pleta Naua,2 sigma
12.29869912,0.436571883,Outer Pleta Naua,2 sigma
