Tallada ,1.139839575,2.069889579,2.069889579,T-68
Tallada ,2.485249726,2.060257708,2.060257708,T-69
Tallada ,5.058516979,2.044224268,2.044224268,T-70
Arànser Left ,15.99404162,2.012398441,2.012398441,ARL-01
Arànser Left ,17.71505413,2.012865917,2.012865917,ARL-02
Arànser Left ,17.04600129,2.012505987,2.012505987,ARL-03
Arànser Left ,18.6081105,2.013699321,2.013699321,ARL-04
Arànser Left ,15.86140928,2.012424667,2.012424667,ARL-05
Arànser Left ,18.14965047,2.013221094,2.013221094,ARL-06
Arànser Left ,12.12898051,2.016810943,2.016810943,ARL-07
Arànser Left ,17.85431641,2.012969325,2.012969325,ARL-08
Arànser Left ,19.08223479,2.014305633,2.014305633,ARL-09
Arànser Left ,19.87548835,2.015573839,2.015573839,ARL-10
Arànser Left ,16.51830358,2.012381984,2.012381984,ARL-11
Arànser Left ,17.58578795,2.012778715,2.012778715,ARL-12
Arànser Left ,16.01618562,2.01239493,2.01239493,ARL-13
Arànser Left ,22.80736771,2.023007276,2.023007276,ARL-14
Arànser Left ,24.33262076,2.028572098,2.028572098,ARL-15
Arànser Left ,23.48583017,2.025339957,2.025339957,ARL-16
Arànser Left ,24.25254396,2.028251246,2.028251246,ARL-17
Arànser Left ,22.36537038,2.021610999,2.021610999,ARL-18
Arànser Left ,23.91271824,2.026924938,2.026924938,ARL-19
Arànser Left ,22.93015137,2.023412446,2.023412446,ARL-20
Arànser Left ,21.89611122,2.020235413,2.020235413,ARL-21
Arànser Left ,22.42291217,2.021787254,2.021787254,ARL-22
Arànser Left ,20.23535674,2.016253796,2.016253796,ARL-23
Arànser Left ,21.60624097,2.019440748,2.019440748,ARL-24
Arànser Left ,19.32618239,2.014661832,2.014661832,ARL-25
Arànser Left ,23.05111276,2.023818946,2.023818946,ARL-26
Arànser Left ,23.0846515,2.023932946,2.023932946,ARL-27
Arànser Left ,14.3079922,2.013394824,2.013394824,ARL-28
Arànser Left ,23.73004739,2.026235637,2.026235637,ARL-29
Arànser Left ,15.86600793,2.012423609,2.012423609,ARL-30
Arànser Left ,21.93406041,2.020342563,2.020342563,ARL-31
Arànser Left ,5.150890152,2.043707772,2.043707772,ARL-32
Arànser Left ,6.619775984,2.036051086,2.036051086,ARL-33
Arànser Left ,20.95056006,2.017798658,2.017798658,ARL-34
Arànser Left ,21.49959252,2.01915897,2.01915897,ARL-35
Arànser Left ,9.328584442,2.024705425,2.024705425,ARL-36
Arànser Left ,20.18869233,2.016161945,2.016161945,ARL-37
Arànser Left ,22.9398593,2.023444801,2.023444801,ARL-38
Arànser Left ,23.26141877,2.024543039,2.024543039,ARL-39
Arànser Left ,24.09946628,2.027646721,2.027646721,ARL-40
Arànser Left ,23.39963524,2.025030905,2.025030905,ARL-41
Arànser Left ,20.78480299,2.017417718,2.017417718,ARL-42
Arànser Left ,21.92562445,2.020318682,2.020318682,ARL-43
Arànser Left ,22.20486152,2.021128094,2.021128094,ARL-44
Arànser Left ,22.77188841,2.022891599,2.022891599,ARL-45
Arànser Left ,8.351207879,2.028381311,2.028381311,ARL-46
Arànser Left ,23.67078612,2.026015572,2.026015572,ARL-47
Arànser Left ,10.11497864,2.022092545,2.022092545,ARL-48
Arànser Left ,25.22995422,2.032384005,2.032384005,ARL-49
Arànser Left ,17.26283699,2.012597817,2.012597817,ARL-50
Arànser Left ,9.916667217,2.022722393,2.022722393,ARL-51
Arànser Left ,23.43452947,2.025155574,2.025155574,ARL-52
Arànser Left ,22.06925434,2.020730144,2.020730144,ARL-53
Arànser Left ,22.59812763,2.022334131,2.022334131,ARL-54
Arànser Left ,21.56857106,2.019340568,2.019340568,ARL-55
Arànser Left ,22.87841156,2.023240795,2.023240795,ARL-56
Arànser Left ,22.02062158,2.020589668,2.020589668,ARL-57
Arànser Left ,21.52361833,2.019221952,2.019221952,ARL-58
Arànser Left ,25.15618032,2.032055644,2.032055644,ARL-59
Arànser Left ,24.18037635,2.027964801,2.027964801,ARL-60
Arànser Left ,17.44831792,2.012695258,2.012695258,ARL-61
Arànser Left ,23.76520258,2.026367008,2.026367008,ARL-62
Arànser Left ,22.99923177,2.023643703,2.023643703,ARL-63
Arànser Left ,23.54047059,2.025537782,2.025537782,ARL-64
Arànser Left ,23.13554898,2.024107019,2.024107019,ARL-65
Arànser Left ,15.49870177,2.012541878,2.012541878,ARL-66
Arànser Left ,23.78608916,2.026445349,2.026445349,ARL-67
Arànser Left ,24.07732486,2.027560241,2.027560241,ARL-68
Arànser Left ,23.55906367,2.025605436,2.025605436,ARL-69
Arànser Left ,22.9398593,2.023444801,2.023444801,ARL-70
Arànser Left ,25.07800049,2.031710594,2.031710594,ARL-71
Arànser Left ,23.80588552,2.0265198,2.0265198,ARL-72
Arànser Left ,23.39963524,2.025030905,2.025030905,ARL-73
Arànser Left ,24.13159097,2.027772624,2.027772624,ARL-74
Arànser Left ,23.64885757,2.025934583,2.025934583,ARL-75
Arànser Left ,10.94601339,2.019666845,2.019666845,ARL-76
Arànser Left ,16.7616542,2.012421648,2.012421648,ARL-77
Arànser Left ,23.52844392,2.025494113,2.025494113,ARL-78
Arànser Left ,22.2632578,2.021302295,2.021302295,ARL-79
Arànser Left ,23.19409911,2.024308859,2.024308859,ARL-80
Arànser Left ,22.72140621,2.022728087,2.022728087,ARL-81
Arànser Left ,8.125059839,2.029299248,2.029299248,ARL-82
Arànser Left ,21.12625789,2.018217514,2.018217514,ARL-83
Arànser Left ,14.20509936,2.0135022,2.0135022,ARL-84
Arànser Left ,18.56019367,2.013644365,2.013644365,ARL-85
Arànser Left ,22.77618742,2.022905582,2.022905582,ARL-86
Arànser Left ,16.82082139,2.012435824,2.012435824,ARL-87
Arànser Left ,7.897753024,2.030247342,2.030247342,ARL-88
Arànser Left ,23.19952433,2.024327648,2.024327648,ARL-89
Arànser Left ,23.81798764,2.02656541,2.02656541,ARL-90
Arànser Left ,6.39557563,2.037151804,2.037151804,ARL-91
Arànser Left ,13.29659111,2.014682475,2.014682475,ARL-92
Arànser Left ,12.57252717,2.015921473,2.015921473,ARL-93
Arànser Left ,10.80382342,2.02005738,2.02005738,ARL-94
Arànser Left ,12.68025786,2.015720389,2.015720389,ARL-95
Arànser Left ,11.76942466,2.017604629,2.017604629,ARL-96
Arànser Left ,2.607870934,2.059422159,2.059422159,ARL-97
Arànser Left ,9.223140714,2.025079181,2.025079181,ARL-98
Arànser Left ,15.60007103,2.012502412,2.012502412,ARL-99
Arànser Left ,23.78389011,2.02643709,2.02643709,ARL-100
Arànser Left ,22.47305565,2.021942195,2.021942195,ARL-101
Arànser Left ,21.9372243,2.020351529,2.020351529,ARL-102
Arànser Left ,18.10899782,2.013183819,2.013183819,ARL-103
Arànser Left ,23.47600204,2.025304532,2.025304532,ARL-104
Arànser Left ,11.59783408,2.018006304,2.018006304,ARL-105
Arànser Left ,15.66869514,2.012478649,2.012478649,ARL-106
Arànser Left ,12.23987592,2.016579273,2.016579273,ARL-107
Arànser Left ,24.05187589,2.027461143,2.027461143,ARL-108
Arànser Left ,12.60413525,2.015861869,2.015861869,ARL-109
Arànser Left ,22.94741139,2.023470004,2.023470004,ARL-110
Arànser Left ,7.257571695,2.033054361,2.033054361,ARL-111
Arànser Left ,24.78689054,2.030452235,2.030452235,ARL-112
Arànser Left ,22.54035828,2.02215213,2.02215213,ARL-113
Arànser Left ,22.46451659,2.021915721,2.021915721,ARL-114
Arànser Left ,10.18532591,2.021873834,2.021873834,ARL-115
Arànser Left ,12.72308074,2.015642083,2.015642083,ARL-116
Arànser Left ,15.23495109,2.012668941,2.012668941,ARL-117
Arànser Left ,24.72957098,2.030209385,2.030209385,ARL-118
Arànser Left ,24.312588,2.028491533,2.028491533,ARL-119
Arànser Left ,10.63265043,2.020540947,2.020540947,ARL-120
Arànser Left ,10.62856346,2.020552672,2.020552672,ARL-121
Arànser Left ,11.34459343,2.018626126,2.018626126,ARL-122
Arànser Left ,24.22366283,2.028136303,2.028136303,ARL-123
Arànser Left ,23.0803225,2.0239182,2.0239182,ARL-124
Arànser Left ,22.53501307,2.022135374,2.022135374,ARL-125
Arànser Left ,23.29185471,2.024649654,2.024649654,ARL-126
Arànser Left ,11.4951974,2.018253634,2.018253634,ARL-127
Arànser Left ,24.39500279,2.028824248,2.028824248,ARL-128
Arànser Left ,22.27069557,2.021324604,2.021324604,ARL-129
Arànser Left ,23.35170045,2.024860633,2.024860633,ARL-130
Arànser Left ,22.44210936,2.021846424,2.021846424,ARL-131
Arànser Left ,24.38051343,2.028765511,2.028765511,ARL-132
Arànser Left ,23.45198688,2.025218172,2.025218172,ARL-133
Arànser Left ,15.6970908,2.012469514,2.012469514,ARL-134
Arànser Left ,22.64525464,2.022483838,2.022483838,ARL-135
Arànser Left ,24.33039445,2.028563135,2.028563135,ARL-136
Arànser Left ,23.91492369,2.026933361,2.026933361,ARL-137
Arànser Left ,23.14205074,2.024129349,2.024129349,ARL-138
Arànser Left ,15.89545059,2.012417086,2.012417086,ARL-139
Arànser Left ,23.61160389,2.025797541,2.025797541,ARL-140
Arànser Left ,23.79158726,2.026466007,2.026466007,ARL-141
Arànser Left ,24.42064942,2.028928471,2.028928471,ARL-142
Arànser Left ,22.47305565,2.021942195,2.021942195,ARL-143
Arànser Left ,24.04192157,2.027422469,2.027422469,ARL-144
Arànser Left ,22.57565283,2.022263127,2.022263127,ARL-145
Arànser Left ,23.48036983,2.02532027,2.02532027,ARL-146
Arànser Left ,24.06957798,2.027530041,2.027530041,ARL-147
Arànser Left ,23.07166576,2.023888741,2.023888741,ARL-148
Arànser Left ,23.06733802,2.023874027,2.023874027,ARL-149
Arànser Left ,24.20811923,2.028074612,2.028074612,ARL-150
Arànser Left ,16.071594,2.012387234,2.012387234,ARL-151
Arànser Left ,22.01533862,2.02057448,2.02057448,ARL-152
